order_id,customer_id,order_date,order_value,category,city
O03234,C0875,2025-03-07,871.56,Beverages,Bangalore
O03235,C0875,2025-01-16,545.13,Beverages,Bangalore
O03236,C0875,2024-12-23,712.88,Dairy & Eggs,Bangalore
O03237,C0875,2025-03-17,653.7,Staples,Bangalore
O03238,C0875,2025-04-15,691.6,Dairy & Eggs,Bangalore
O03239,C0875,2025-01-27,665.52,Packaged Grocery,Bangalore
O03240,C0875,2025-02-24,372.76,Dairy & Eggs,Bangalore
O03241,C0876,2025-01-20,595.75,Beverages,Bangalore
O03242,C0876,2025-01-09,502.28,Bakery,Bangalore
O03243,C0876,2025-02-01,570.71,Bakery,Bangalore
O03244,C0876,2025-04-23,559.03,Bakery,Bangalore
O03245,C0876,2025-01-21,535.5,Staples,Bangalore
O03246,C0876,2025-03-06,623.28,Beverages,Bangalore
O03247,C0877,2025-03-10,677.27,Dairy & Eggs,Bangalore
O03248,C0877,2025-03-12,541.8,Dairy & Eggs,Bangalore
O03249,C0877,2025-04-13,596.1,Beverages,Bangalore
O03250,C0878,2025-01-06,684.18,Beverages,Bangalore
O03251,C0878,2025-02-04,787.02,Staples,Bangalore
O03252,C0878,2025-03-17,641.25,Fruits & Vegetables,Bangalore
O03253,C0878,2025-04-08,700.85,Packaged Grocery,Bangalore
O03254,C0879,2025-02-06,529.62,Packaged Grocery,Bangalore
O03255,C0879,2025-04-08,505.66,Beverages,Bangalore
O03256,C0879,2025-03-05,519.23,Fruits & Vegetables,Bangalore
O03257,C0879,2025-04-15,588.18,Packaged Grocery,Bangalore
O03258,C0879,2024-12-25,444.98,Staples,Bangalore
O03259,C0879,2025-01-10,542.02,Packaged Grocery,Bangalore
O03260,C0880,2025-02-06,301.77,Packaged Grocery,Bangalore
O03261,C0880,2024-12-27,496.45,Packaged Grocery,Bangalore
O03262,C0880,2025-03-08,459.29,Staples,Bangalore
O03263,C0880,2025-02-07,540.03,Bakery,Bangalore
O03264,C0880,2025-01-17,579.13,Beverages,Bangalore
O03265,C0881,2025-02-09,705.2,Dairy & Eggs,Hyderabad
O03266,C0881,2025-03-08,575.8,Packaged Grocery,Hyderabad
O03267,C0881,2025-01-14,497.54,Dairy & Eggs,Hyderabad
O03268,C0881,2025-04-12,764.0,Staples,Hyderabad
O03269,C0881,2025-01-09,554.3,Bakery,Hyderabad
O03270,C0881,2025-04-02,806.27,Packaged Grocery,Hyderabad
O03271,C0881,2025-03-12,610.45,Beverages,Hyderabad
O03272,C0881,2025-02-26,483.17,Fruits & Vegetables,Hyderabad
O03273,C0882,2025-02-19,697.02,Bakery,Hyderabad
O03274,C0882,2025-04-18,593.92,Dairy & Eggs,Hyderabad
O03275,C0882,2025-03-28,452.03,Beverages,Hyderabad
O03276,C0882,2025-04-17,701.19,Staples,Hyderabad
O03277,C0882,2025-03-15,779.7,Fruits & Vegetables,Hyderabad
O03278,C0882,2024-12-28,619.8,Beverages,Hyderabad
O03279,C0882,2025-01-17,792.62,Packaged Grocery,Hyderabad
O03280,C0882,2025-01-10,411.12,Beverages,Hyderabad
O03281,C0883,2025-01-03,769.78,Bakery,Bangalore
O03282,C0883,2025-01-13,554.53,Fruits & Vegetables,Bangalore
O03283,C0883,2025-01-10,385.98,Fruits & Vegetables,Bangalore
O03284,C0883,2025-02-12,433.66,Staples,Bangalore
O03285,C0884,2025-02-27,440.36,Beverages,Hyderabad
O03286,C0884,2025-03-20,511.48,Dairy & Eggs,Hyderabad
O03287,C0884,2025-03-05,211.92,Dairy & Eggs,Hyderabad
O03288,C0884,2025-04-06,656.63,Fruits & Vegetables,Hyderabad
O03289,C0884,2025-03-18,670.34,Fruits & Vegetables,Hyderabad
O03290,C0884,2025-03-22,299.5,Beverages,Hyderabad
O03291,C0884,2025-03-16,517.16,Beverages,Hyderabad
O03292,C0885,2025-01-31,579.44,Beverages,Hyderabad
O03293,C0885,2025-04-24,754.6,Fruits & Vegetables,Hyderabad
O03294,C0885,2025-03-17,484.02,Packaged Grocery,Hyderabad
O03295,C0885,2025-01-07,535.98,Dairy & Eggs,Hyderabad
O03296,C0885,2025-02-28,454.32,Bakery,Hyderabad
O03297,C0885,2025-04-21,609.99,Packaged Grocery,Hyderabad
O03298,C0885,2025-02-23,480.78,Bakery,Hyderabad
O03299,C0886,2025-03-24,701.25,Fruits & Vegetables,Bangalore
O03300,C0886,2025-03-03,488.42,Dairy & Eggs,Bangalore
O03301,C0886,2025-03-26,589.67,Bakery,Bangalore
O03302,C0886,2025-04-12,484.01,Dairy & Eggs,Bangalore
O03303,C0887,2025-04-12,453.15,Staples,Bangalore
O03304,C0887,2025-04-22,637.27,Bakery,Bangalore
O03305,C0887,2025-02-11,710.66,Packaged Grocery,Bangalore
O03306,C0887,2025-04-21,498.5,Staples,Bangalore
O03307,C0887,2025-03-24,551.57,Packaged Grocery,Bangalore
O03308,C0887,2025-04-24,476.98,Packaged Grocery,Bangalore
O03309,C0887,2025-02-16,366.7,Staples,Bangalore
O03310,C0888,2025-02-24,637.43,Fruits & Vegetables,Bangalore
O03311,C0888,2025-02-15,651.66,Beverages,Bangalore
O03312,C0888,2025-03-05,617.91,Staples,Bangalore
O03313,C0888,2025-02-27,694.02,Packaged Grocery,Bangalore
O03314,C0888,2025-04-03,634.88,Fruits & Vegetables,Bangalore
O03315,C0888,2025-03-11,491.24,Bakery,Bangalore
O03316,C0889,2025-02-05,692.82,Packaged Grocery,Hyderabad
O03317,C0889,2024-12-27,602.37,Dairy & Eggs,Hyderabad
O03318,C0889,2024-12-30,532.22,Dairy & Eggs,Hyderabad
O03319,C0889,2025-01-12,549.16,Packaged Grocery,Hyderabad
O03320,C0889,2025-02-19,537.84,Beverages,Hyderabad
O03321,C0890,2025-01-07,427.6,Dairy & Eggs,Hyderabad
O03322,C0890,2025-03-06,492.84,Staples,Hyderabad
O03323,C0890,2025-04-13,870.94,Dairy & Eggs,Hyderabad
O03324,C0890,2025-02-10,495.83,Beverages,Hyderabad
O03325,C0891,2025-01-09,348.56,Fruits & Vegetables,Hyderabad
O03326,C0891,2025-02-03,435.9,Bakery,Hyderabad
O03327,C0891,2025-03-12,605.31,Packaged Grocery,Hyderabad
O03328,C0891,2025-03-28,631.42,Dairy & Eggs,Hyderabad
O03329,C0891,2025-03-10,494.3,Dairy & Eggs,Hyderabad
O03330,C0892,2025-01-30,634.61,Dairy & Eggs,Hyderabad
O03331,C0892,2025-03-03,553.33,Packaged Grocery,Hyderabad
O03332,C0892,2025-04-18,334.22,Packaged Grocery,Hyderabad
O03333,C0892,2025-02-16,313.95,Staples,Hyderabad
O03334,C0893,2025-02-28,599.61,Dairy & Eggs,Hyderabad
O03335,C0893,2024-12-29,495.54,Beverages,Hyderabad
O03336,C0893,2025-03-26,600.31,Beverages,Hyderabad
O03337,C0893,2025-01-31,458.89,Dairy & Eggs,Hyderabad
O03338,C0893,2025-02-08,573.63,Packaged Grocery,Hyderabad
O03339,C0894,2025-03-01,512.02,Bakery,Bangalore
O03340,C0894,2025-02-02,577.85,Dairy & Eggs,Bangalore
O03341,C0894,2024-12-29,636.28,Dairy & Eggs,Bangalore
O03342,C0894,2025-04-08,699.43,Bakery,Bangalore
O03343,C0894,2025-03-21,598.41,Bakery,Bangalore
O03344,C0894,2025-01-18,391.72,Fruits & Vegetables,Bangalore
O03345,C0895,2025-04-18,557.17,Dairy & Eggs,Bangalore
O03346,C0895,2025-02-21,760.12,Bakery,Bangalore
O03347,C0895,2025-03-13,380.49,Dairy & Eggs,Bangalore
O03348,C0895,2025-03-07,550.8,Packaged Grocery,Bangalore
O03349,C0895,2025-04-12,495.71,Packaged Grocery,Bangalore
O03350,C0895,2025-01-03,629.19,Beverages,Bangalore
O03351,C0896,2025-04-20,572.06,Bakery,Bangalore
O03352,C0896,2025-01-03,467.91,Bakery,Bangalore
O03353,C0896,2025-02-08,363.53,Packaged Grocery,Bangalore
O03354,C0896,2025-01-23,650.71,Bakery,Bangalore
O03355,C0896,2025-01-30,630.67,Beverages,Bangalore
O03356,C0897,2025-02-13,430.19,Bakery,Bangalore
O03357,C0897,2025-03-12,480.85,Packaged Grocery,Bangalore
O03358,C0897,2025-03-04,665.38,Packaged Grocery,Bangalore
O03359,C0897,2024-12-30,752.14,Fruits & Vegetables,Bangalore
O03360,C0897,2025-03-31,547.87,Beverages,Bangalore
O03361,C0897,2025-02-22,684.8,Beverages,Bangalore
O03362,C0898,2025-04-09,674.3,Fruits & Vegetables,Hyderabad
O03363,C0898,2025-01-13,813.63,Staples,Hyderabad
O03364,C0898,2025-04-01,495.98,Bakery,Hyderabad
O03365,C0898,2025-02-20,536.39,Packaged Grocery,Hyderabad
O03366,C0898,2025-04-15,823.03,Packaged Grocery,Hyderabad
O03367,C0899,2025-03-25,645.08,Dairy & Eggs,Hyderabad
O03368,C0899,2025-03-17,666.3,Beverages,Hyderabad
O03369,C0899,2025-01-16,545.33,Fruits & Vegetables,Hyderabad
O03370,C0899,2024-12-25,591.14,Fruits & Vegetables,Hyderabad
O03371,C0899,2025-03-27,676.34,Beverages,Hyderabad
O03372,C0899,2025-01-05,507.13,Beverages,Hyderabad
O03373,C0900,2025-01-09,626.95,Fruits & Vegetables,Bangalore
O03374,C0900,2025-03-05,710.75,Dairy & Eggs,Bangalore
O03375,C0900,2025-03-16,725.83,Staples,Bangalore
O03376,C0900,2025-02-24,524.17,Beverages,Bangalore
O03377,C0900,2025-04-05,628.9,Fruits & Vegetables,Bangalore
O03378,C0901,2025-02-19,560.34,Packaged Grocery,Bangalore
O03379,C0901,2025-01-20,819.12,Staples,Bangalore
O03380,C0901,2025-04-09,792.28,Staples,Bangalore
O03381,C0901,2025-01-12,537.34,Dairy & Eggs,Bangalore
O03382,C0901,2025-01-20,642.56,Packaged Grocery,Bangalore
O03383,C0902,2025-01-15,372.78,Staples,Hyderabad
O03384,C0902,2025-01-21,563.24,Packaged Grocery,Hyderabad
O03385,C0902,2024-12-26,693.87,Staples,Hyderabad
O03386,C0902,2025-01-08,521.74,Beverages,Hyderabad
O03387,C0902,2025-03-10,636.1,Staples,Hyderabad
O03388,C0902,2025-04-15,722.75,Staples,Hyderabad
O03389,C0903,2025-01-30,668.35,Dairy & Eggs,Bangalore
O03390,C0903,2025-03-24,444.28,Dairy & Eggs,Bangalore
O03391,C0903,2025-01-23,605.79,Bakery,Bangalore
O03392,C0903,2025-03-21,695.19,Fruits & Vegetables,Bangalore
O03393,C0903,2025-02-19,705.46,Staples,Bangalore
O03394,C0903,2025-01-21,608.58,Bakery,Bangalore
O03395,C0904,2025-04-23,498.36,Bakery,Bangalore
O03396,C0904,2025-02-06,626.12,Beverages,Bangalore
O03397,C0904,2025-03-28,490.46,Staples,Bangalore
O03398,C0904,2025-04-04,474.88,Packaged Grocery,Bangalore
O03399,C0904,2025-01-10,591.32,Bakery,Bangalore
O03400,C0904,2025-02-24,679.1,Staples,Bangalore
O03401,C0904,2025-03-08,457.25,Packaged Grocery,Bangalore
O03402,C0905,2025-01-06,742.53,Bakery,Bangalore
O03403,C0905,2025-03-02,456.87,Packaged Grocery,Bangalore
O03404,C0905,2025-03-28,548.86,Bakery,Bangalore
O03405,C0905,2025-03-19,529.25,Staples,Bangalore
O03406,C0905,2025-04-14,510.42,Dairy & Eggs,Bangalore
O03407,C0906,2025-02-27,568.82,Packaged Grocery,Hyderabad
O03408,C0906,2025-02-15,553.14,Dairy & Eggs,Hyderabad
O03409,C0906,2024-12-28,652.96,Beverages,Hyderabad
O03410,C0906,2025-01-12,480.88,Packaged Grocery,Hyderabad
O03411,C0906,2025-03-18,523.92,Bakery,Hyderabad
O03412,C0906,2025-02-25,469.95,Bakery,Hyderabad
O03413,C0907,2025-02-02,772.41,Fruits & Vegetables,Hyderabad
O03414,C0907,2025-03-16,499.68,Dairy & Eggs,Hyderabad
O03415,C0907,2025-02-15,607.42,Dairy & Eggs,Hyderabad
O03416,C0907,2025-01-15,374.12,Beverages,Hyderabad
O03417,C0907,2025-02-05,373.38,Packaged Grocery,Hyderabad
O03418,C0908,2025-01-17,507.3,Bakery,Bangalore
O03419,C0908,2025-04-18,600.54,Packaged Grocery,Bangalore
O03420,C0908,2025-01-21,473.92,Beverages,Bangalore
O03421,C0909,2025-03-27,605.11,Dairy & Eggs,Bangalore
O03422,C0909,2025-01-04,348.12,Dairy & Eggs,Bangalore
O03423,C0909,2025-03-15,527.1,Dairy & Eggs,Bangalore
O03424,C0909,2024-12-26,492.98,Beverages,Bangalore
O03425,C0909,2025-01-18,668.26,Dairy & Eggs,Bangalore
O03426,C0909,2024-12-22,811.06,Beverages,Bangalore
O03427,C0910,2025-01-12,510.2,Packaged Grocery,Bangalore
O03428,C0910,2025-04-20,586.64,Dairy & Eggs,Bangalore
O03429,C0910,2025-02-02,592.7,Packaged Grocery,Bangalore
O03430,C0910,2025-01-18,490.44,Fruits & Vegetables,Bangalore
O03431,C0910,2025-01-09,617.19,Dairy & Eggs,Bangalore
O03432,C0910,2025-01-09,408.86,Staples,Bangalore
O03433,C0911,2025-01-11,645.77,Staples,Hyderabad
O03434,C0911,2025-02-24,776.13,Beverages,Hyderabad
O03435,C0911,2025-01-31,604.97,Dairy & Eggs,Hyderabad
O03436,C0911,2025-04-06,561.13,Dairy & Eggs,Hyderabad
O03437,C0911,2025-01-02,367.98,Beverages,Hyderabad
O03438,C0911,2024-12-30,539.57,Beverages,Hyderabad
O03439,C0911,2025-01-13,678.14,Fruits & Vegetables,Hyderabad
O03440,C0912,2025-02-05,594.04,Bakery,Hyderabad
O03441,C0912,2025-03-02,566.41,Bakery,Hyderabad
O03442,C0912,2025-02-07,631.27,Packaged Grocery,Hyderabad
O03443,C0912,2025-02-17,539.88,Beverages,Hyderabad
O03444,C0912,2025-03-19,762.6,Bakery,Hyderabad
O03445,C0913,2025-02-07,287.75,Staples,Bangalore
O03446,C0913,2025-04-04,429.43,Fruits & Vegetables,Bangalore
O03447,C0913,2025-02-26,626.56,Dairy & Eggs,Bangalore
O03448,C0913,2025-02-19,474.41,Staples,Bangalore
O03449,C0913,2025-03-09,692.7,Packaged Grocery,Bangalore
O03450,C0914,2025-04-01,571.87,Bakery,Bangalore
O03451,C0914,2025-02-11,580.01,Beverages,Bangalore
O03452,C0914,2025-01-10,646.24,Bakery,Bangalore
O03453,C0914,2025-02-20,553.83,Dairy & Eggs,Bangalore
O03454,C0914,2025-04-20,427.04,Bakery,Bangalore
O03455,C0914,2025-03-26,412.35,Dairy & Eggs,Bangalore
O03456,C0915,2025-02-05,382.23,Packaged Grocery,Bangalore
O03457,C0915,2025-01-20,438.71,Dairy & Eggs,Bangalore
O03458,C0915,2025-01-12,451.55,Bakery,Bangalore
O03459,C0915,2025-03-09,526.88,Staples,Bangalore
O03460,C0915,2025-03-19,497.77,Beverages,Bangalore
O03461,C0915,2025-02-06,749.64,Staples,Bangalore
O03462,C0915,2025-01-15,629.29,Staples,Bangalore
O03463,C0916,2025-01-21,724.85,Fruits & Vegetables,Bangalore
O03464,C0916,2025-04-06,592.43,Dairy & Eggs,Bangalore
O03465,C0916,2025-03-02,620.29,Bakery,Bangalore
O03466,C0916,2025-02-23,536.96,Dairy & Eggs,Bangalore
O03467,C0916,2025-02-06,625.46,Staples,Bangalore
O03468,C0916,2025-01-06,448.98,Beverages,Bangalore
O03469,C0917,2025-01-23,583.49,Staples,Hyderabad
O03470,C0917,2025-03-22,415.83,Packaged Grocery,Hyderabad
O03471,C0917,2025-02-12,556.66,Staples,Hyderabad
O03472,C0917,2025-04-04,672.03,Dairy & Eggs,Hyderabad
O03473,C0917,2025-01-13,693.43,Beverages,Hyderabad
O03474,C0917,2025-01-24,467.18,Bakery,Hyderabad
O03475,C0918,2024-12-27,571.86,Dairy & Eggs,Hyderabad
O03476,C0918,2025-04-03,179.59,Beverages,Hyderabad
O03477,C0918,2025-01-23,588.07,Bakery,Hyderabad
O03478,C0918,2025-04-02,565.2,Dairy & Eggs,Hyderabad
O03479,C0918,2025-02-23,880.75,Packaged Grocery,Hyderabad
O03480,C0918,2025-01-25,714.77,Dairy & Eggs,Hyderabad
O03481,C0918,2025-03-30,528.66,Packaged Grocery,Hyderabad
O03482,C0919,2025-02-20,543.02,Staples,Bangalore
O03483,C0919,2025-02-08,555.05,Dairy & Eggs,Bangalore
O03484,C0919,2025-03-07,390.14,Packaged Grocery,Bangalore
O03485,C0919,2025-03-15,380.8,Bakery,Bangalore
O03486,C0920,2025-02-13,494.05,Beverages,Hyderabad
O03487,C0920,2025-02-02,554.02,Dairy & Eggs,Hyderabad
O03488,C0920,2025-04-12,539.41,Staples,Hyderabad
O03489,C0920,2025-03-29,562.44,Fruits & Vegetables,Hyderabad
O03490,C0920,2025-04-09,672.08,Beverages,Hyderabad
O03491,C0921,2025-03-16,472.38,Staples,Hyderabad
O03492,C0921,2024-12-30,383.79,Dairy & Eggs,Hyderabad
O03493,C0921,2025-03-30,405.06,Fruits & Vegetables,Hyderabad
O03494,C0922,2025-04-09,697.5,Dairy & Eggs,Bangalore
O03495,C0922,2025-02-26,654.81,Fruits & Vegetables,Bangalore
O03496,C0922,2025-04-10,504.82,Beverages,Bangalore
O03497,C0922,2025-01-14,415.15,Packaged Grocery,Bangalore
O03498,C0922,2025-03-20,645.64,Beverages,Bangalore
O03499,C0922,2025-01-20,693.89,Bakery,Bangalore
O03500,C0922,2025-01-18,683.36,Bakery,Bangalore
O03501,C0923,2025-04-11,714.96,Beverages,Hyderabad
O03502,C0923,2025-01-04,596.27,Staples,Hyderabad
O03503,C0923,2025-01-05,650.48,Packaged Grocery,Hyderabad
O03504,C0923,2025-01-20,660.21,Bakery,Hyderabad
O03505,C0923,2025-02-18,680.62,Staples,Hyderabad
O03506,C0924,2025-03-06,756.47,Dairy & Eggs,Hyderabad
O03507,C0924,2025-04-16,737.32,Staples,Hyderabad
O03508,C0924,2025-03-06,404.11,Staples,Hyderabad
O03509,C0924,2025-02-24,614.68,Dairy & Eggs,Hyderabad
O03510,C0924,2025-03-02,729.76,Packaged Grocery,Hyderabad
O03511,C0924,2025-03-28,939.79,Dairy & Eggs,Hyderabad
O03512,C0924,2025-02-22,419.43,Packaged Grocery,Hyderabad
O03513,C0925,2024-12-28,524.8,Packaged Grocery,Bangalore
O03514,C0925,2025-02-19,724.44,Fruits & Vegetables,Bangalore
O03515,C0925,2025-02-01,502.43,Packaged Grocery,Bangalore
O03516,C0925,2025-02-01,544.36,Staples,Bangalore
O03517,C0925,2025-01-24,584.79,Packaged Grocery,Bangalore
O03518,C0926,2025-01-09,635.02,Staples,Hyderabad
O03519,C0926,2025-01-01,418.63,Bakery,Hyderabad
O03520,C0926,2025-02-26,609.93,Dairy & Eggs,Hyderabad
O03521,C0926,2025-02-28,579.93,Beverages,Hyderabad
O03522,C0926,2025-01-16,406.7,Fruits & Vegetables,Hyderabad
O03523,C0926,2025-04-25,467.18,Staples,Hyderabad
O03524,C0926,2025-04-10,700.85,Staples,Hyderabad
O03525,C0927,2025-04-21,693.09,Bakery,Bangalore
O03526,C0927,2025-02-06,554.45,Beverages,Bangalore
O03527,C0927,2025-03-24,478.95,Dairy & Eggs,Bangalore
O03528,C0927,2025-02-04,563.4,Staples,Bangalore
O03529,C0927,2025-01-10,565.55,Packaged Grocery,Bangalore
O03530,C0927,2025-01-04,514.05,Beverages,Bangalore
O03531,C0927,2025-01-26,327.69,Packaged Grocery,Bangalore
O03532,C0928,2025-04-12,710.79,Fruits & Vegetables,Bangalore
O03533,C0928,2025-03-26,644.32,Staples,Bangalore
O03534,C0928,2025-03-16,453.85,Fruits & Vegetables,Bangalore
O03535,C0928,2025-03-28,489.68,Dairy & Eggs,Bangalore
O03536,C0929,2025-01-14,736.22,Packaged Grocery,Hyderabad
O03537,C0929,2025-03-15,340.94,Beverages,Hyderabad
O03538,C0929,2025-03-06,679.33,Staples,Hyderabad
O03539,C0929,2025-04-08,670.63,Beverages,Hyderabad
O03540,C0929,2024-12-21,521.94,Fruits & Vegetables,Hyderabad
O03541,C0929,2025-03-27,593.74,Staples,Hyderabad
O03542,C0930,2025-01-21,733.52,Dairy & Eggs,Bangalore
O03543,C0930,2025-01-19,750.69,Bakery,Bangalore
O03544,C0930,2025-04-19,591.21,Staples,Bangalore
O03545,C0930,2024-12-30,584.7,Staples,Bangalore
O03546,C0930,2024-12-30,808.64,Dairy & Eggs,Bangalore
O03547,C0931,2025-03-23,641.74,Dairy & Eggs,Bangalore
O03548,C0931,2025-02-14,545.62,Dairy & Eggs,Bangalore
O03549,C0931,2025-03-24,658.71,Dairy & Eggs,Bangalore
O03550,C0931,2025-04-05,672.2,Bakery,Bangalore
O03551,C0931,2025-03-25,567.93,Fruits & Vegetables,Bangalore
O03552,C0931,2025-02-24,509.99,Staples,Bangalore
O03553,C0931,2025-02-20,670.08,Bakery,Bangalore
O03554,C0932,2025-02-18,530.49,Beverages,Bangalore
O03555,C0932,2025-04-01,707.9,Staples,Bangalore
O03556,C0932,2025-01-14,574.98,Staples,Bangalore
O03557,C0932,2025-01-16,553.56,Beverages,Bangalore
O03558,C0932,2025-02-16,686.6,Staples,Bangalore
O03559,C0932,2025-01-16,562.89,Dairy & Eggs,Bangalore
O03560,C0932,2025-03-25,722.99,Dairy & Eggs,Bangalore
O03561,C0933,2025-01-29,591.66,Dairy & Eggs,Hyderabad
O03562,C0933,2025-02-18,681.84,Packaged Grocery,Hyderabad
O03563,C0933,2025-02-06,702.82,Bakery,Hyderabad
O03564,C0933,2025-01-25,553.24,Staples,Hyderabad
O03565,C0933,2025-04-06,563.4,Staples,Hyderabad
O03566,C0933,2025-03-05,590.3,Bakery,Hyderabad
O03567,C0934,2025-02-01,643.33,Packaged Grocery,Hyderabad
O03568,C0934,2025-03-16,535.78,Dairy & Eggs,Hyderabad
O03569,C0934,2025-02-24,388.19,Bakery,Hyderabad
O03570,C0934,2025-01-11,521.94,Beverages,Hyderabad
O03571,C0934,2025-02-25,426.23,Staples,Hyderabad
O03572,C0935,2025-03-16,578.12,Packaged Grocery,Hyderabad
O03573,C0935,2025-02-14,695.98,Staples,Hyderabad
O03574,C0935,2025-02-24,481.11,Dairy & Eggs,Hyderabad
O03575,C0935,2025-01-09,883.24,Beverages,Hyderabad
O03576,C0936,2025-02-28,622.68,Beverages,Bangalore
O03577,C0936,2025-04-17,617.23,Packaged Grocery,Bangalore
O03578,C0936,2024-12-28,642.09,Beverages,Bangalore
O03579,C0936,2025-01-21,654.73,Beverages,Bangalore
O03580,C0936,2025-01-14,551.95,Dairy & Eggs,Bangalore
O03581,C0937,2025-03-20,843.77,Dairy & Eggs,Bangalore
O03582,C0937,2025-01-16,511.58,Bakery,Bangalore
O03583,C0937,2025-04-28,679.19,Staples,Bangalore
O03584,C0937,2025-04-10,602.61,Packaged Grocery,Bangalore
O03585,C0938,2025-01-07,595.08,Dairy & Eggs,Bangalore
O03586,C0938,2025-04-07,629.94,Staples,Bangalore
O03587,C0938,2025-02-14,645.72,Bakery,Bangalore
O03588,C0938,2025-04-06,484.17,Packaged Grocery,Bangalore
O03589,C0938,2025-04-14,400.22,Staples,Bangalore
O03590,C0938,2025-03-30,613.36,Bakery,Bangalore
O03591,C0939,2025-03-10,384.01,Dairy & Eggs,Hyderabad
O03592,C0939,2025-03-19,585.26,Packaged Grocery,Hyderabad
O03593,C0939,2025-01-04,515.97,Packaged Grocery,Hyderabad
O03594,C0939,2025-01-14,469.05,Beverages,Hyderabad
O03595,C0939,2025-03-09,363.09,Beverages,Hyderabad
O03596,C0940,2025-04-17,594.46,Dairy & Eggs,Bangalore
O03597,C0940,2024-12-28,420.78,Packaged Grocery,Bangalore
O03598,C0940,2025-03-05,450.75,Packaged Grocery,Bangalore
O03599,C0940,2025-02-15,653.19,Bakery,Bangalore
O03600,C0941,2025-04-09,543.9,Packaged Grocery,Bangalore
O03601,C0941,2025-03-02,580.01,Fruits & Vegetables,Bangalore
O03602,C0941,2025-03-14,523.61,Dairy & Eggs,Bangalore
O03603,C0941,2025-03-21,630.31,Packaged Grocery,Bangalore
O03604,C0942,2025-04-01,551.2,Dairy & Eggs,Hyderabad
O03605,C0942,2025-03-04,486.17,Bakery,Hyderabad
O03606,C0942,2025-01-10,372.75,Fruits & Vegetables,Hyderabad
O03607,C0942,2025-03-10,558.3,Bakery,Hyderabad
O03608,C0942,2025-01-11,528.93,Fruits & Vegetables,Hyderabad
O03609,C0942,2025-04-03,514.06,Bakery,Hyderabad
O03610,C0943,2025-01-29,697.79,Fruits & Vegetables,Hyderabad
O03611,C0943,2025-03-15,549.69,Bakery,Hyderabad
O03612,C0943,2025-03-20,577.03,Bakery,Hyderabad
O03613,C0943,2025-02-17,520.5,Packaged Grocery,Hyderabad
O03614,C0943,2025-01-13,473.09,Beverages,Hyderabad
O03615,C0943,2025-03-07,597.94,Fruits & Vegetables,Hyderabad
O03616,C0943,2025-01-12,634.5,Bakery,Hyderabad
O03617,C0944,2025-03-17,758.3,Packaged Grocery,Bangalore
O03618,C0944,2025-04-04,519.83,Beverages,Bangalore
O03619,C0944,2025-01-15,396.93,Bakery,Bangalore
O03620,C0944,2025-04-23,419.58,Bakery,Bangalore
O03621,C0944,2025-03-24,813.92,Bakery,Bangalore
O03622,C0944,2025-03-14,639.82,Fruits & Vegetables,Bangalore
O03623,C0944,2025-01-06,486.5,Bakery,Bangalore
O03624,C0945,2025-01-17,643.21,Dairy & Eggs,Hyderabad
O03625,C0945,2025-03-19,443.83,Packaged Grocery,Hyderabad
O03626,C0945,2025-03-03,685.68,Staples,Hyderabad
O03627,C0945,2025-04-21,591.68,Beverages,Hyderabad
O03628,C0945,2025-04-11,559.55,Staples,Hyderabad
O03629,C0946,2025-04-17,519.21,Dairy & Eggs,Hyderabad
O03630,C0946,2025-02-05,566.42,Bakery,Hyderabad
O03631,C0946,2025-03-03,666.31,Bakery,Hyderabad
O03632,C0946,2025-01-29,511.05,Beverages,Hyderabad
O03633,C0946,2025-03-27,806.47,Staples,Hyderabad
O03634,C0946,2025-01-12,453.22,Beverages,Hyderabad
O03635,C0947,2025-02-09,633.62,Staples,Hyderabad
O03636,C0947,2025-02-05,601.2,Beverages,Hyderabad
O03637,C0947,2025-01-25,528.8,Fruits & Vegetables,Hyderabad
O03638,C0947,2025-03-15,759.22,Bakery,Hyderabad
O03639,C0947,2025-03-07,492.12,Fruits & Vegetables,Hyderabad
O03640,C0947,2025-04-04,668.0,Staples,Hyderabad
O03641,C0947,2025-01-22,551.63,Fruits & Vegetables,Hyderabad
